Hook ID,Category,Hook Template,Example URL,Notes
MYT_0013,MYTH BUSTING,"It's time to throw away your (insert item), you don’t need it anymore.",https://www.instagram.com/reel/C6qt2B4NKA1/,
MYT_0014,MYTH BUSTING,"They said, “(insert famous cliché or quote)” That's a lie.",https://www.instagram.com/reel/DDmm7AXxKLa/,
MYT_0015,MYTH BUSTING,Don't (insert action) until you've done this one thing.,https://www.instagram.com/p/DA0kc0DCM0h/,
MYT_0016,MYTH BUSTING,Stop using (insert item) for (insert result).,https://www.instagram.com/p/DBe3QaNyQEi/,
MYT_0017,MYTH BUSTING,You cannot be (insert dream result) before you enter (insert age group).,https://www.instagram.com/p/DBROBQTK9De/,
MYT_0018,MYTH BUSTING,I stopped acting like the (insert person/title) in my life and you shouldn't be the (insert person/title) either.,https://www.instagram.com/p/C9pwV7rPMVo//www.instagram.com/p/C-3m2q5pkLq/,
MYT_0019,MYTH BUSTING,Your life is boring because you don’t (insert action).,https://www.instagram.com/reel/DFAr9dPA4F4/?igsh=eWVxamg2eDF2cTBt,
MYT_0020,MYTH BUSTING,This is (insert large number) worth of (insert noun).,https://www.instagram.com/georgiaheins/reel/C-QS,
MYT_0021,MYTH BUSTING,"Just because you have never (insert action) before, doesn't make you a (insert label) person.",https://www.instagram.com/p/DGb8XGgtwN5/,
MYT_0022,MYTH BUSTING,"This is how we think we (insert pain point), but you would have to (insert action) on top of (insert action) # of times for that to happen.",https://www.instagram.com/alexgamblecoach/reel/C9Zb1ZOP-Tl/,
MYT_0023,MYTH BUSTING,(Insert noun) is actually a really good (Insert noun) for (insert result).,https://www.instagram.com/reel/C5yQUs6LQMM/?utm_source=ig_web_copy_link,
MYT_0024,MYTH BUSTING,# things I would never (insert action) in my (insert age range) if I wanted to (insert dream result) by (insert age range).,https://www.instagram.com/share/BAGNNxOLAP,
MYT_0025,MYTH BUSTING,If you look in the mirror and notice (insert observation) here's what you do to (insert dream result).,https://www.instagram.com/share/BAPOeL5mmh,
MYT_0026,MYTH BUSTING,"I haven't done (insert common action) in over # years, and it's healed (insert noun).",https://www.instagram.com/p/DGTiPPMygzM/,
MYT_0027,MYTH BUSTING,(insert dream outcome) that don't taste/look like pure bootyhole.,https://www.instagram.com/p/DG8lDUFoouT/,
MYT_0028,MYTH BUSTING,"You are not (insert bad label), you are not (insert bad label), you just can't (insert adjective) .",https://www.instagram.com/p/DBWFRQqO3Nt/,
MYT_0029,MYTH BUSTING,My biggest regret in (insert life event) was (insert accomplishment).,https://www.instagram.com/p/C22y9caxGf6/,
MYT_0030,MYTH BUSTING,"(insert action) I have never (insert action) before, to prove (insert action) is easy.",https://www.instagram.com/p/DDh_Y0PzPi9/,
MYT_0031,MYTH BUSTING,For the price of this many (insert noun) at the (insert place/store/restaurant) you could make this many at home.,https://www.instagram.com/p/DCKUo2tSsBe/,
MYT_0032,MYTH BUSTING,If you (insert action) this (insert noun) then yes i'm judging you.,https://www.instagram.com/p/DIKYWrVpgp4/,
MYT_0033,MYTH BUSTING,You are (insert action) too many (insert noun) that you didn't know.,https://www.instagram.com/p/DHzxZ28x4KX/,
MYT_0034,MYTH BUSTING,"I have never met a single person that (insert action), (insert action), (insert action), (insert action), and still has time to (insert dream result).",https://www.instagram.com/p/C84rOEixNKS/,
MYT_0035,MYTH BUSTING,(insert well known person or brand) is trying to get this video removed from the internet because he/she exposes their product for being (insert negative result). Watch this now before it's gone.,https://www.instagram.com/p/DB7OnuqSYBr/,
MYT_0036,MYTH BUSTING,What if I told you making your own (insert noun) is actually super easy and only costs (insert price).,https://www.instagram.com/p/DH1SDq_qBny/,
MYT_0037,MYTH BUSTING,I said it before and I am going to say it again (insert mind blowing fact).,https://www.instagram.com/p/DDFJKmqozH6/,
MYT_0038,MYTH BUSTING,There is absolutely no reason for you to be (insert pain point) every single day just because you are trying to (insert dream result).,https://www.instagram.com/p/DHaw56FzsOe/,
MYT_0039,MYTH BUSTING,"Don’t make the mistake of (insert action), (insert action), (insert action).",https://www.instagram.com/p/DIFEWODyeM0/,
MYT_0040,MYTH BUSTING,"You are not bad at (insert action), you probably were just never taught how to (insert action).",https://www.instagram.com/p/DHYuMQYp0Kv/,
MYT_0041,MYTH BUSTING,"If you’re a young (insert person) and you are a (insert result) (insert title), let me tell you something you got a bright future buddy.",https://www.instagram.com/p/DIfDhHqTlkW/,
MYT_0042,MYTH BUSTING,I can’t (insert verb) (insert noun) anymore.,https://www.instagram.com/p/DIyeda6xw9w/,
MYT_0043,MYTH BUSTING,Believe it or not this (insert noun) was not (insert verb) with a (insert noun).,https://www.instagram.com/p/C2SNZy0gL-x/,
MYT_0044,MYTH BUSTING,(insert noun) are not (insert adjective) and they are not a cop-out. I think they can actually be made into something really really (insert adjective).,https://www.instagram.com/p/DHRsoELBphP/,
MYT_0045,MYTH BUSTING,If your (insert noun) are not lasting you at least (insert time frame) you are probably doing them wrong.,https://www.instagram.com/p/DETLyaexWaQ/,
MYT_0046,MYTH BUSTING,This is why you should always (insert verb) your (insert noun) before (insert verb).,https://www.instagram.com/p/DHU2-6vxXxm/,
MYT_0047,MYTH BUSTING,You're using your (insert noun) wrong and I am going to show you how to use it the right way.,https://www.instagram.com/p/DIOwnaJJ976/,
MYT_0048,MYTH BUSTING,Everyone on the internet is going to tell you making (insert noun) is impossible. But I am going to show you how to make them from home.,https://www.instagram.com/p/DF6K0b0Rt9b/,
MYT_0049,MYTH BUSTING,I will let you in on a secret (insert verb) is the easiest thing in the world.,https://www.instagram.com/p/DDHW7loz2jm/,
MYT_0050,MYTH BUSTING,Are you still (insert verb) (insert noun) like this? While I worked at (insert noun) and let me show you how to do it like a pro.,https://www.instagram.com/p/DGdz4nPSXvz/,
MYT_0051,MYTH BUSTING,"Instead of (insert verb) (insert noun) like this, try this method instead.",https://www.instagram.com/p/DH9gry2heFS/,
MYT_0052,MYTH BUSTING,"(insert verb) does not mean your (insert adjective), it means your just (insert adjective).",https://www.instagram.com/p/DAw01riSVei/,
MYT_0053,MYTH BUSTING,"If you (insert action) like this, then you're doing it wrong.",https://www.instagram.com/p/DHcv_7uBv1p/,
MYT_0054,MYTH BUSTING,I am going to hold you hand while I tell you this. If you only have # of (insert noun) you are not doing it the right way.,https://www.instagram.com/p/DCZ9dK9Jjlw/,
MYT_0055,MYTH BUSTING,# things you should never put in your (insert noun).,https://www.instagram.com/p/DDxoAs_TciE/,
MYT_0056,MYTH BUSTING,(insert noun) are not as disgusting as you think.,https://www.instagram.com/reel/DHBslKRvZ7_/?igsh=MW83azY5b2s2YTEzag==,
MYT_0057,MYTH BUSTING,(insert noun) is better for (insert result) than (insert noun). And yes I am going to back up my claim with studies.,https://www.instagram.com/reel/DFYHUihoaFK/?igsh=MXF3ZDZ2dmRwZmZpeA==,
MYT_0058,MYTH BUSTING,Being (insert result) is not just based on (insert noun). You may not believe this but I could have been (insert adjective) then this guy/girl if I had just changed a few things.,https://www.instagram.com/reel/DH2VMvQNFXc/?igsh=MTNrejltdnZ3YW94eg%3D%3D,
STO_0001,STORYTELLING,I started my (insert business) when I was (insert age) with (insert $).,https://www.instagram.com/p/C9GHw6MO48j/,
STO_0002,STORYTELLING,X years ago my (insert person) told me (insert quote).,https://www.instagram.com/p/C84meBcM9NB/,
STO_0003,STORYTELLING,I have (insert time) to get my sh*t together.,https://www.instagram.com/reel/C79z4euRhlV/,
STO_0004,STORYTELLING,I don’t have a backup plan so this kind of needs to work.,https://www.instagram.com/p/C7XpT7tPwCP/,
STO_0005,STORYTELLING,This is how my (insert event/item/result) changed my life.,https://www.instagram.com/p/C9t1s7myhI7/,
STO_0006,STORYTELLING,So about a month ago my (insert person) and I did (insert action).,https://www.instagram.com/p/DImqKRqy4xr/,
STO_0007,STORYTELLING,I have (insert action) over (insert #) in my life.,https://www.instagram.com/p/C9GM_SJpJ3k/,
STO_0008,STORYTELLING,This is a picture of my (insert what picture is).,https://www.instagram.com/reel/C_njKwBOuLi/,
STO_0009,STORYTELLING,X years ago I decided to (insert decision).,https://www.instagram.com/p/C-IOTqUtbth/,
STO_0010,STORYTELLING,Yesterday I was at (insert location) when I noticed something (insert adjective).,https://www.instagram.com/reel/DFLw3SmSNti/,
STO_0011,STORYTELLING,X years ago I was (insert action) because I (insert pain,https://www.instagram.com/reel/DEq8rUQyR92/,
STO_0012,STORYTELLING,Is it possible to (insert action) while (insert action) in X days.,https://www.instagram.com/reel/DEgmPM_yqsz/,
STO_0013,STORYTELLING,When is it time to do (insert action).,https://www.instagram.com/reel/DDrwl5ix3a0/?igsh=MW14dGUybG5rYnhxdQ==,
STO_0014,STORYTELLING,So I did (insert action) last week.,https://www.instagram.com/share/BAIu4m7QIH,
STO_0015,STORYTELLING,When I was (insert description) I was always (insert bad habit).,https://www.instagram.com/p/CzevtHvyxxX/,
STO_0016,STORYTELLING,"If you are anything like me, you take your (insert event/item) very seriously.",https://www.instagram.com/p/DBnbVTMSaJb/,
STO_0017,STORYTELLING,"In (insert time), I went from (insert before state) to (insert after state).",https://www.instagram.com/reel/DFfnKFWusVf/?igsh=MXE1d3ZybnJ6eXIwZg==,
STO_0018,STORYTELLING,X years ago we (insert action) to (insert result).,https://www.instagram.com/p/C_ZVKRfSMm_/,
STO_0019,STORYTELLING,Hi I am (insert first name) and I am starting (insert business) from scratch.,https://www.instagram.com/reel/DDEBm2jOYMG/?igsh=cXl6cjNwc3pnajF4,
STO_0020,STORYTELLING,This is the story of how I managed to do (insert achievement).,https://www.instagram.com/reel/DCg1__Wsy7F/?igsh=ZGhrM3B5eTVrZzht,
STO_0021,STORYTELLING,I am (insert age) having an identity crisis.,https://www.instagram.com/reel/DDJM-ivP9-v/?igsh=ZDh0bG51azdpMDc0,
STO_0022,STORYTELLING,(# days/months/years) ago I quit (insert thing).,https://www.instagram.com/reel/C-5yJQmoPsM/?igsh=ejRheHR1ODg4NW83,
STO_0023,STORYTELLING,This is probably the scariest thing I have ever done.,https://www.instagram.com/reel/DAYtnokvm-J/?igsh=dmN0ZTNudGtodGpr,
STO_0024,STORYTELLING,This girl/boy was in her/his flop era.,https://www.instagram.com/reel/DAOowDot7OB/?igsh=MW9ibGhiNHhsZjRweg%3D%3D,
STO_0025,STORYTELLING,Is it possible for (insert description) to make (insert $) a month?,https://www.instagram.com/reel/DFkNykWxPoe/?igsh=OXQ0ODJkcmlpeml0,
STO_0026,STORYTELLING,I did everything right.,https://www.instagram.com/p/DDohj4MI-7U/,
STO_0027,STORYTELLING,"So I recently started feeling ""the pressure"" everyone talks about.",https://www.instagram.com/reel/C9KNzOkIk6m/?igsh=MTAzOGQ1Zm53OXNjaw%3D%3D,
STO_0028,STORYTELLING,Can you (insert dream result) after (insert shortcut).,https://www.instagram.com/reel/C6uGU4xxKV_/,
STO_0029,STORYTELLING,After X years of I (insert action) because I realized one thing: (insert statement).,https://www.instagram.com/reel/DEJiasASTVx/,
STO_0030,STORYTELLING,It all started when (insert person) (insert action).,https://www.instagram.com/p/DC5ioSRMrnS/,
STO_0031,STORYTELLING,X years ago (insert people) (insert action).,https://www.instagram.com/p/C_50kObxUwc/,
STO_0032,STORYTELLING,I'm (insert action) in (insert time) and I just (insert action).,https://www.instagram.com/p/DFf7WpdREbp/,
STO_0033,STORYTELLING,"1 Year Ago today, I ___.",https://www.instagram.com/reel/DDvdqxIJcbe/?igsh=MWZxZDI1Z25vcnlibw%3D%3D,
STO_0034,STORYTELLING,I'm (insert age) and I'm not ashamed to admit that >>,https://www.instagram.com/reel/DFOqo61NrJu/?igsh=MnIyNnFrczB0aDBx,
STO_0035,STORYTELLING,"When I (insert action), people said (insert feedback).",https://www.instagram.com/reel/DEj-ntbyxb_/?igsh=MW8xdjFpYWRtc2hmdQ==,
STO_0036,STORYTELLING,"X days/weeks/months/years into my (insert action), my worst nightmare became my reality.",https://www.instagram.com/p/DETO9Z0u5cN/,
STO_0037,STORYTELLING,"It all started when this boy/girl, (insert action).",https://www.instagram.com/p/DC5ioSRMrnS/,
STO_0038,STORYTELLING,"X days/weeks/months ago my (insert person) and I (insert action), (insert action), and (insert action) this is how it's going.",https://www.instagram.com/p/C_50kObxUwc/,
STO_0039,STORYTELLING,I started my (insert business) when I was (insert age) with (insert $),https://www.instagram.com/p/C9GHw6MO48j/,
STO_0040,STORYTELLING,X days/months/years ago my (insert person) told me (insert statement),https://www.instagram.com/p/C84meBcM9NB/,
STO_0041,STORYTELLING,"When I (insert action), people said (insert feedback)",https://www.instagram.com/reel/DEj-ntbyxb_/?igsh=MW8xdjFpYWRtc2hmdQ==,
STO_0042,STORYTELLING,I woke up this morning thinking about (insert thought),https://www.instagram.com/reel/DEtoEgJSVhy/,
STO_0043,STORYTELLING,X days/months/years I (insert life event) and decided to quit (insert bad habit),https://www.instagram.com/reel/DEd9AFGydqg/,
STO_0044,STORYTELLING,X days/months/years I started (insert action) again after being stuck at (insert pain point),https://www.instagram.com/reel/DEUEvFzyL_o/,
STO_0045,STORYTELLING,X days/months/years I started (insert action) thinking it would magically solve (insert pain point) but here is what ended up happening,https://www.instagram.com/reel/DDY83YuSJ-9/,
STO_0046,STORYTELLING,I am an X year old (insert occupation) from (insert location) and I just (insert action),https://www.instagram.com/reel/DDWIHZESamL/,
STO_0047,STORYTELLING,I don’t have a backup plan so this kind of needs to work…,https://www.instagram.com/p/C7XpT7tPwCP/,
STO_0048,STORYTELLING,This is how my X changed my life,https://www.instagram.com/p/C9t1s7myhI7/,
STO_0049,STORYTELLING,I have (insert action) over (insert #) in my life,https://www.instagram.com/p/C9GM_SJpJ3k/,
STO_0050,STORYTELLING,This is a picture of my (insert what picture is of),https://www.instagram.com/reel/C_njKwBOuLi/,
STO_0051,STORYTELLING,X days/months/years ago I decided to (insert decision),https://www.instagram.com/p/C-IOTqUtbth/,
STO_0052,STORYTELLING,Yesterday I was at (insert location) when I noticed something (insert adjective),https://www.instagram.com/reel/DFLw3SmSNti/,
STO_0053,STORYTELLING,X days/months/years ago I was (insert action) because I (insert pain point),https://www.instagram.com/reel/DEq8rUQyR92/,
STO_0054,STORYTELLING,Is it possible to (insert dream result) while (insert action) in X days,https://www.instagram.com/reel/DEgmPM_yqsz/,
STO_0055,STORYTELLING,When is it time to do (insert action),https://www.instagram.com/reel/DDrwl5ix3a0/?igsh=MW14dGUybG5rYnhxdQ==,
STO_0056,STORYTELLING,So I did (insert action) last week,https://www.instagram.com/share/BAIu4m7QIH,
STO_0057,STORYTELLING,When I was (insert description) I was always (insert bad habit),https://www.instagram.com/p/CzevtHvyxxX/,
STO_0058,STORYTELLING,"If you are anything like me, you take your (insert action) very seriously",https://www.instagram.com/p/DBnbVTMSaJb/,
STO_0059,STORYTELLING,"In (insert time frame), I went from (insert before) to (insert dream result)",https://www.instagram.com/reel/DFfnKFWusVf/?igsh=MXE1d3ZybnJ6eXIwZg==,
STO_0060,STORYTELLING,X days/months/years I (insert big risk),https://www.instagram.com/p/C_ZVKRfSMm_/,
STO_0061,STORYTELLING,I am starting/started a (insert business) from scratch,https://www.instagram.com/reel/DDEBm2jOYMG/?igsh=cXl6cjNwc3pnajF4,
STO_0062,STORYTELLING,This is the story of how I managed to do (insert achievement),https://www.instagram.com/reel/DCg1__Wsy7F/?igsh=ZGhrM3B5eTVrZzht,
STO_0063,STORYTELLING,I am (insert age) having an identity crisis,https://www.instagram.com/reel/DDJM-ivP9-v/?igsh=ZDh0bG51azdpMDc0,
STO_0064,STORYTELLING,X days/months/years ago I quit (insert habit),https://www.instagram.com/reel/C-5yJQmoPsM/?igsh=ejRheHR1ODg4NW83,
STO_0065,STORYTELLING,X days/months/years ago I stopped (insert action/or habit) and started (insert action/or habit),https://www.instagram.com/reel/DDvdqxIJcbe/,
STO_0066,STORYTELLING,This is probably the scariest thing I have ever done,https://www.instagram.com/reel/DAYtnokvm-J/?igsh=dmN0ZTNudGtodGpr,
STO_0067,STORYTELLING,This girl/boy was in her/his flop era,https://www.instagram.com/reel/DAOowDot7OB/?igsh=MW9ibGhiNHhsZjRweg%3D%3D,
STO_0068,STORYTELLING,Is it possible for (insert avatar) to (insert dream result)?,https://www.instagram.com/reel/DFkNykWxPoe/?igsh=OXQ0ODJkcmlpeml0,
STO_0069,STORYTELLING,I did everything right/wrong,https://www.instagram.com/p/DDohj4MI-7U/,
STO_0070,STORYTELLING,So I recently started feeling (insert feeling) everyone talks about,https://www.instagram.com/reel/C9KNzOkIk6m/?igsh=MTAzOGQ1Zm53OXNjaw%3D%3D,
STO_0071,STORYTELLING,Can you (insert dream result) after (insert shortcut),https://www.instagram.com/reel/C6uGU4xxKV_/,
STO_0072,STORYTELLING,After X years of (insert action/or habit) I stopped/started (insert action/or habit),https://www.instagram.com/reel/DEJiasASTVx/,
STO_0073,STORYTELLING,It all started when (insert person) (insert action),https://www.instagram.com/p/DC5ioSRMrnS/,
STO_0074,STORYTELLING,X days/months/years ago (insert people) (insert action),https://www.instagram.com/p/C_50kObxUwc/,
STO_0075,STORYTELLING,"X days/months/years, I ___",https://www.instagram.com/reel/DDvdqxIJcbe/,
STO_0076,STORYTELLING,I'm (insert age) and I'm not ashamed to admit that,https://www.instagram.com/reel/DFOqo61NrJu/?igsh=MnIyNnFrczB0aDBx,
STO_0077,STORYTELLING,The secret is out I am (insert action),https://www.instagram.com/p/C97orJ_J8vW/,
STO_0078,STORYTELLING,I got (insert dream result) without (pain point/points) here’s how,https://www.instagram.com/p/C6G56RQrf9N/,
STO_0079,STORYTELLING,So I (insert shocking action) for over (insert time frame),https://www.instagram.com/reel/C94_dh1JEeE/,
STO_0080,STORYTELLING,So I messed up,https://www.instagram.com/reel/DD9yJvGRdoO/,
STO_0081,STORYTELLING,I developed an X addiction so strong I physically can not stop (insert action),https://www.instagram.com/reel/C-CPzwMReyb/?igsh=MXBiYmdmc3dudm5vcg%3D%3D,
STO_0082,STORYTELLING,X years it took me from (insert bad situation/result) to (insert good situation/result),https://www.instagram.com/p/C8Cpii4PB1u/,
STO_0083,STORYTELLING,X Months/Years ago I (insert action) to (insert action),https://www.instagram.com/reel/DFJCpPYTtxw,
STO_0084,STORYTELLING,I (insert action),https://www.instagram.com/reel/DEVd9n0SEG,
STO_0085,STORYTELLING,There is nothing more embarrassing than X,https://www.instagram.com/reel/C_s9nCBvHTE,
STO_0086,STORYTELLING,I am a (insert title) by day and a (insert title) by night,https://www.instagram.com/reel/DDxlpp3yLup/?igsh=MXZzNThxN2F2ZTUzcQ==,
STO_0087,STORYTELLING,Come with me to make (insert object),https://www.instagram.com/p/DA8icSZuuX7/,
STO_0088,STORYTELLING,Come with me to break up with (insert object/company/etc),https://www.instagram.com/reel/DGDiMQMvslT/?igsh=MXc0aTdxMXc2bjVmaA==,
STO_0089,STORYTELLING,I started (insert business) at (age/life event) and I had no idea I would (insert result/outcome),https://www.instagram.com/reel/C_oKE1BJZnw/?igsh=MTk4ZWJ0dnVycmNrbw%3D%3D,
STO_0090,STORYTELLING,You know the feminine urge to open (insert business),https://www.instagram.com/p/DChR0akynLv/,
STO_0091,STORYTELLING,It’s been (insert time) since we (insert experience),https://www.instagram.com/reel/DFbFikLNj5c/?igsh=MTBjbnRla2Fsc25zcQ%3D%3D,
STO_0092,STORYTELLING,I think (insert belief/opinion) so I have been taking matters into my own hands,https://www.instagram.com/reel/DFq4B3uSYSh/?igsh=ejd2bXM1bTFpZ2ll,
STO_0093,STORYTELLING,I was shocked when I found out (insert fact),https://www.instagram.com/reel/DCz5caZymCk/?igsh=MXVzeGkxc2U1YWl2dQ%3D%3D,
STO_0094,STORYTELLING,So I just turned (insert age),https://www.instagram.com/reel/DAfc0ZsRA_f/?igsh=MWFuZDRremIxN2VnOA==,
STO_0095,STORYTELLING,This is how I got to (insert cool opportunity) in my X week/month/year of doing/starting (insert business or job),https://www.instagram.com/reel/DD36juzzvlO/?igsh=MWt0a2FsdWdlbTNwcA%3D%3D,
STO_0096,STORYTELLING,What happens when you (insert action) then you end up (insert result) but you (insert challenge),https://www.instagram.com/reel/DEIty1ju6EF/?igsh=MWdqemN4bHFxeXFzcg%3D%3D,
STO_0097,STORYTELLING,What if I told you that (insert dream result) without (insert pain point),https://www.instagram.com/reel/DDpTqOovShl/?igsh=MjlxanprY2Z1NWsw,
STO_0098,STORYTELLING,"I went on # of (insert noun) this year, and here is the one trait I learned that you need to have to (insert dream result).",https://www.instagram.com/p/DG7b8SAMjNJ/,
STO_0099,STORYTELLING,"X days/months/years ago I was (insert action), every waking hour because I was (insert trait) and I wanted (insert result).",https://www.instagram.com/reel/DFUgKb4RGlI/,
STO_0100,STORYTELLING,"X days/months/years ago I was (insert life event), because I was (insert action) instead of (insert action).",https://www.instagram.com/reel/DFuMWtZSSEx/,
STO_0101,STORYTELLING,"This is (insert person) we have known each other from X years, X days, X hours, X minutes.",https://www.instagram.com/p/DHyp6wPiRgc/,
STO_0102,STORYTELLING,Put a finger down if you told the entire internet you were going to create a (insert noun) without having any idea how to (insert action) or any idea how to start?,https://www.instagram.com/p/DGixMnEJ5l3/,
STO_0103,STORYTELLING,"I think (insert noun) should be better than this, so i;ve been taking matters into my own hands.",https://www.instagram.com/reel/DFq4B3uSYSh/,
STO_0104,STORYTELLING,"This is me (insert life state), yes my (insert observation) all my (insert persons) were (insert action) but I couldn't because I had to (insert scenario)",https://www.instagram.com/p/DAjykz5uqk3/,
STO_0105,STORYTELLING,I used to be in a super toxic relationship back in (insert time frame) so let me tell you about it.,https://www.instagram.com/p/DDsiifAu14W/,
STO_0106,STORYTELLING,How I married my middle school/highschool/college girlfriend/boyfriend.,https://www.instagram.com/p/DCcFOykRggl/,
STO_0107,STORYTELLING,(insert person) always expects you to have (insert result) but the problem is….,https://www.instagram.com/p/C_0whsRP2Op/,
STO_0108,STORYTELLING,"My (insert label) (insert name) and I, started (insert business) in (insert year).",https://www.instagram.com/p/DFtp0PRuorw/,
STO_0109,STORYTELLING,X days/months/years ago my (insert label) (insert name) and I (insert action) to (insert result).,https://www.instagram.com/p/DBkmeBPvd7b/,
STO_0110,STORYTELLING,You are not (insert label) is something I wish I could have told my younger self.,https://www.instagram.com/p/DGQrQ7LvWlV/,
STO_0111,STORYTELLING,Is it possible to get (insert dream result) with only (insert action) for only 1 day.,https://www.instagram.com/p/DDTjr8rxAjO/,
STO_0112,STORYTELLING,I have no idea what I am doing at (insert place).,https://www.instagram.com/p/DF-ubrfxnVV/,
STO_0113,STORYTELLING,I got (insert result) at (insert age) and (insert result) by (insert age) if you are scared about (insert result) this is for you.,https://www.instagram.com/p/DF9aqV_JPlA/,
STO_0114,STORYTELLING,Is it possible to (insert action) successful (insert noun) for (insert noun) in just 1 hour?,https://www.instagram.com/p/C9ARkyWMR8C/,
STO_0115,STORYTELLING,(insert year) - I think I am going to (insert goal).,https://www.instagram.com/p/DDP5UpoR9Sl/,
STO_0116,STORYTELLING,So I bought this (insert noun) last week and quickly realized I have no idea how to (insert action).,https://www.instagram.com/share/BAE6C2ZZ78,
STO_0117,STORYTELLING,X days/months/years ago I bought a (insert noun) as a (insert age) with a full-time (insert job).,https://www.instagram.com/share/_tH1dbAEq,
STO_0118,STORYTELLING,We (insert action) over # of the most (insert adjective) (insert profession) and # responded.,https://www.instagram.com/reel/DEOUKcLPUZe/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWF,
STO_0119,STORYTELLING,I hate to say this but my wake up call wasn't as (insert scenario) no my first wake up call was (insert scenario).,https://www.instagram.com/share/BAJjwss1-k,
STO_0120,STORYTELLING,Is it possible to get (insert dream result) without your daddy being the CEO of apple.,https://www.instagram.com/share/_58N3lM2x,
STO_0121,STORYTELLING,If you're new to this channel let me catch you up.,https://www.instagram.com/p/DFsxrUWI7EY/,
STO_0122,STORYTELLING,The worst part about being a (insert title) is I literally do not…,https://www.instagram.com/p/DDV2GYxpnmu/,
STO_0123,STORYTELLING,Living in a (insert adjective) household has led me to literally having (insert bad result).,https://www.instagram.com/p/DFqJbiIqCCH/,
STO_0124,STORYTELLING,Nothing could have prepared me for how it feels being in your (insert age group) and (insert situation).,https://www.instagram.com/p/DCPdQiGoOoz/,
STO_0125,STORYTELLING,"So apparently your frontal lobe does not develop fully until your age 25, so here are some things I have realized since it came in.",https://www.instagram.com/p/DGllUMjIMY3/,
STO_0126,STORYTELLING,"I tried a # hour (insert noun) routine, which is much harder than you think.",https://www.instagram.com/p/DH8wOG0Ke0a/,
STO_0127,STORYTELLING,You think you're a (insert label)? Well let me introduce you to my life.,https://www.instagram.com/p/DHoAC5HtwCn/,
STO_0128,STORYTELLING,My (insert person) and I tried a whole (insert time frame) without (insert action).,https://www.instagram.com/p/DBwOrvcoKvI/,
STO_0129,STORYTELLING,"(insert quote) the first time I heard this I was (insert action), and my (insert person) just dropped that line out of nowhere.",https://www.instagram.com/p/DDAcNRXy2KD/,
STO_0130,STORYTELLING,Build a (insert noun) with me while I (insert action).,https://www.instagram.com/p/DFESQ5bMLUy/,
STO_0131,STORYTELLING,I have had 0 (insert noun) in (insert time frame).,https://www.instagram.com/p/DBuQULzybXD/,
STO_0132,STORYTELLING,It was until I build # of (insert noun) and completed over # of (insert noun) that I realized (insert action) is not really that complicated.,https://www.instagram.com/p/DEd-dLWvcem/,
STO_0133,STORYTELLING,X days/months/years ago me and my (insert person),https://www.instagram.com/p/DICw6TgsuSk/,
STO_0134,STORYTELLING,I am (insert life event) in (insert time frame) and I just wrote a letter that I wish my (insert age) self would have read.,https://www.instagram.com/p/DFf7WpdREbp/,
STO_0135,STORYTELLING,I am leaving my (insert salary) dream job at (insert company) to (insert action).,https://www.instagram.com/p/DH542doMca8/,
STO_0136,STORYTELLING,This is day # of making fake (insert noun) for our dream clients until one of them starts working with us.,https://www.instagram.com/p/DB587F_NYOD/,
STO_0137,STORYTELLING,X days/months/years ago I went extremely viral for (insert action).,https://www.instagram.com/p/DDYV5gNJ9iq/,
STO_0138,STORYTELLING,Have you ever wondered why (insert noun) (insert adjective) is much better than (insert noun).,https://www.instagram.com/p/DH2JoeSRvJq/,
STO_0139,STORYTELLING,For those of you who don't know I have been bootstrapping a (insert business type) to see how big I can scale it.,https://www.instagram.com/p/C40yJ7BpdJD/,
STO_0140,STORYTELLING,When I told my (insert person) I was going to start doing this he/she thought it was the worst idea ever.,https://www.instagram.com/p/DGhD18oBVds/,
STO_0141,STORYTELLING,These are dumb things I have done in (insert stage) of (insert action) for my (insert noun).,https://www.instagram.com/p/DGwUdIEy0u_/,
STO_0142,STORYTELLING,This (insert noun) single handedly changed my career.,https://www.instagram.com/p/DC9zT1dx5yT/,
STO_0143,STORYTELLING,Have you ever tried to (insert action) something that was supposed to look like this but ended up looking like this.,https://www.instagram.com/p/DHo4Lj7sXlc/,
STO_0144,STORYTELLING,Hi my name is (insert name) and this was me (insert time frame) ago a (insert label) in (insert noun).,https://www.instagram.com/p/DIO1bNruotJ/,
STO_0145,STORYTELLING,Day # of (insert action) until I (insert dream result).,https://www.instagram.com/p/DG3uAhCPeDB/,
STO_0146,STORYTELLING,I just (insert action) to make (insert noun).,https://www.instagram.com/p/DHrtql8y1Mv/,
STO_0147,STORYTELLING,I (insert action) to every (insert person) in the world. Here is how many people responded.,https://www.instagram.com/p/DCC-6Y7CZVm/,
STO_0148,STORYTELLING,"What happens when you (insert action), (insert action), (insert action), etc.",https://www.instagram.com/p/DCo8e3Xi-di/,
STO_0149,STORYTELLING,Ever since I was (insert adjective) my (insert person) made it very clear to me that he/she was (insert adjective) about certain aspects of (insert noun).,https://www.instagram.com/p/CRZU6CDBcuY/,
STO_0150,STORYTELLING,"One day you're gonna get dumped. Not by your girlfriend, not by your boyfriend, not by your fiance, not by your spouse. But by your (insert noun).",https://www.instagram.com/p/DD3BkA3vaI9/,
